,condition,prob
2247,URL_Q=25_FP,0.95
2248,URL_Q=25_FP,0.95
2249,URL_Q=25_FP,0.95
2250,URL_Q=25_FP,0.95
2251,URL_Q=25_FP,0.95
2252,URL_Q=25_FP,0.95
2253,URL_Q=25_FP,0.95
2254,URL_Q=25_FP,0.95
2255,URL_Q=25_FP,0.95
2256,URL_Q=25_FP,0.95
2257,URL_Q=25_FP,0.95
2258,URL_Q=25_FP,0.95
2259,URL_Q=25_FP,0.95
2260,URL_Q=25_FP,0.95
2261,URL_Q=25_FP,0.95
2262,URL_Q=25_FP,0.95
2263,URL_Q=25_FP,0.95
2264,URL_Q=25_FP,0.95
2265,URL_Q=25_FP,0.95
2266,URL_Q=25_FP,0.95
2267,URL_Q=25_FP,0.95
2268,URL_Q=25_FP,0.95
2269,URL_Q=25_FP,0.95
2270,URL_Q=25_FP,0.95
2271,URL_Q=25_FP,0.95
2272,URL_Q=25_FP,0.95
2273,URL_Q=25_FP,0.95
2274,URL_Q=25_FP,0.95
2275,URL_Q=25_FP,0.85
2276,URL_Q=25_FP,0.1
2277,URL_Q=25_FP,0.95
2278,URL_Q=25_FP,0.85
2279,URL_Q=25_FP,1.0
2280,URL_Q=25_FP,0.95
2281,URL_Q=25_FP,0.75
2282,URL_Q=25_FP,0.85
2283,URL_Q=25_FP,0.95
2284,URL_Q=25_FP,1.0
2285,URL_Q=25_FP,0.95
2286,URL_Q=25_FP,0.05
2287,URL_Q=25_FP,0.95
2288,URL_Q=25_FP,0.85
2289,URL_Q=25_FP,0.95
2290,URL_Q=25_FP,0.95
2291,URL_Q=25_FP,0.95
2292,URL_Q=25_FP,0.95
2293,URL_Q=25_FP,1.0
2294,URL_Q=25_FP,0.95
2295,URL_Q=25_FP,0.95
2296,URL_Q=25_FP,0.95
2297,URL_Q=25_FP,0.95
2298,URL_Q=25_FP,0.99
2299,URL_Q=25_FP,0.95
2300,URL_Q=25_FP,0.95
2301,URL_Q=25_FP,0.95
2302,URL_Q=25_FP,0.99
2303,URL_Q=25_FP,0.95
2304,URL_Q=25_FP,0.95
2305,URL_Q=25_FP,0.95
2306,URL_Q=25_FP,0.95
2307,URL_Q=25_FP,0.95
2308,URL_Q=25_FP,1.0
2309,URL_Q=25_FP,0.95
2310,URL_Q=25_FP,0.95
2311,URL_Q=25_FP,0.99
2312,URL_Q=25_FP,0.99
2313,URL_Q=25_FP,0.99
2314,URL_Q=25_FP,0.95
2315,URL_Q=25_FP,0.95
2316,URL_Q=25_FP,0.95
2317,URL_Q=25_FP,0.99
2318,URL_Q=25_FP,0.05
2319,URL_Q=25_FP,0.95
2320,URL_Q=25_FP,0.85
2321,URL_Q=25_FP,0.85
2322,URL_Q=25_FP,0.05
2323,URL_Q=25_FP,0.05
2324,URL_Q=25_FP,0.85
2325,URL_Q=25_FP,0.05
2326,URL_Q=25_FP,0.85
2327,URL_Q=25_FP,0.9
2328,URL_Q=25_FP,0.1
2329,URL_Q=25_FP,0.85
2330,URL_Q=25_FP,0.95
2331,URL_Q=25_FP,0.1
2332,URL_Q=25_FP,0.1
2333,URL_Q=25_FP,0.1
2334,URL_Q=25_FP,0.85
2335,URL_Q=25_FP,0.1
2336,URL_Q=25_FP,0.85
2337,URL_Q=25_FP,0.85
2338,URL_Q=25_FP,0.75
2339,URL_Q=25_FP,0.85
2340,URL_Q=25_FP,0.95
2341,URL_Q=25_FP,0.85
2342,URL_Q=25_FP,0.85
2343,URL_Q=25_FP,0.95
2344,URL_Q=25_FP,0.85
2345,URL_Q=25_FP,0.85
2346,URL_Q=25_FP,0.95
2347,URL_Q=25_FP,0.95
2348,URL_Q=25_FP,0.99
2349,URL_Q=25_FP,0.95
2350,URL_Q=25_FP,0.95
2351,URL_Q=25_FP,0.95
2352,URL_Q=25_FP,0.95
2353,URL_Q=25_FP,0.95
2354,URL_Q=25_FP,0.95
2355,URL_Q=25_FP,0.1
2356,URL_Q=25_FP,0.85
2357,URL_Q=25_FP,1.0
2358,URL_Q=25_FP,0.85
2359,URL_Q=25_FP,0.85
2360,URL_Q=25_FP,0.85
2361,URL_Q=25_FP,0.85
2362,URL_Q=25_FP,0.95
2363,URL_Q=25_FP,0.1
2364,URL_Q=25_FP,0.9
2365,URL_Q=25_FP,0.95
2366,URL_Q=25_FP,0.85
2367,URL_Q=25_FP,0.85
2368,URL_Q=25_FP,0.85
2369,URL_Q=25_FP,0.9
2370,URL_Q=25_FP,0.9
2371,URL_Q=25_FP,0.99
2372,URL_Q=25_FP,1.0
2373,URL_Q=25_FP,0.05
2374,URL_Q=25_FP,0.85
2375,URL_Q=25_FP,0.99
2376,URL_Q=25_FP,0.99
2377,URL_Q=25_FP,0.99
2378,URL_Q=25_FP,0.95
2379,URL_Q=25_FP,0.95
2380,URL_Q=25_FP,0.85
2381,URL_Q=25_FP,0.95
2382,URL_Q=25_FP,0.85
2383,URL_Q=25_FP,0.1
2384,URL_Q=25_FP,0.85
2385,URL_Q=25_FP,0.85
2386,URL_Q=25_FP,0.85
2387,URL_Q=25_FP,0.85
2388,URL_Q=25_FP,0.85
2389,URL_Q=25_FP,0.85
2390,URL_Q=25_FP,0.1
2391,URL_Q=25_FP,0.95
2392,URL_Q=25_FP,0.85
2393,URL_Q=25_FP,0.95
2394,URL_Q=25_FP,0.95
2395,URL_Q=25_FP,0.1
2396,URL_Q=25_FP,0.99
2397,URL_Q=25_FP,0.95
2398,URL_Q=25_FP,0.99
2399,URL_Q=25_FP,0.99
2400,URL_Q=25_FP,0.85
2401,URL_Q=25_FP,0.95
2402,URL_Q=25_FP,0.95
2403,URL_Q=25_FP,0.95
2404,URL_Q=25_FP,0.95
2405,URL_Q=25_FP,0.2
2406,URL_Q=25_FP,0.95
2407,URL_Q=25_FP,0.95
2408,URL_Q=25_FP,0.85
2409,URL_Q=25_FP,0.9
2410,URL_Q=25_FP,0.85
2411,URL_Q=25_FP,0.1
2412,URL_Q=25_FP,0.05
2413,URL_Q=25_FP,0.85
2414,URL_Q=25_FP,0.95
2415,URL_Q=25_FP,0.95
2416,URL_Q=25_FP,0.95
2417,URL_Q=25_FP,0.95
2418,URL_Q=25_FP,0.85
2419,URL_Q=25_FP,0.95
2420,URL_Q=25_FP,0.95
2421,URL_Q=25_FP,0.85
2422,URL_Q=25_FP,0.1
2423,URL_Q=25_FP,0.85
2424,URL_Q=25_FP,0.95
2425,URL_Q=25_FP,0.95
2426,URL_Q=25_FP,0.95
2427,URL_Q=25_FP,0.9
2428,URL_Q=25_FP,0.75
2429,URL_Q=25_FP,0.95
2430,URL_Q=25_FP,0.85
2431,URL_Q=25_FP,0.05
2432,URL_Q=25_FP,0.85
2433,URL_Q=25_FP,0.95
2434,URL_Q=25_FP,0.95
2435,URL_Q=25_FP,0.99
2436,URL_Q=25_FP,0.85
2437,URL_Q=25_FP,0.95
2438,URL_Q=25_FP,1.0
2439,URL_Q=25_FP,0.85
2440,URL_Q=25_FP,0.95
2441,URL_Q=25_FP,0.95
2442,URL_Q=25_FP,0.85
2443,URL_Q=25_FP,0.85
2444,URL_Q=25_FP,0.95
2445,URL_Q=25_FP,0.95
2446,URL_Q=25_FP,0.95
2447,URL_Q=25_FP,0.9
2448,URL_Q=25_FP,0.1
2449,URL_Q=25_FP,0.95
2450,URL_Q=25_FP,0.9
2451,URL_Q=25_FP,0.85
2452,URL_Q=25_FP,1.0
2453,URL_Q=25_FP,0.99
2454,URL_Q=25_FP,1.0
2455,URL_Q=25_FP,0.99
2456,URL_Q=25_FP,0.95
2457,URL_Q=25_FP,0.99
2458,URL_Q=25_FP,0.99
2459,URL_Q=25_FP,0.99
2460,URL_Q=25_FP,0.95
2461,URL_Q=25_FP,0.99
2462,URL_Q=25_FP,0.95
2463,URL_Q=25_FP,0.95
2464,URL_Q=25_FP,0.85
2465,URL_Q=25_FP,0.85
2466,URL_Q=25_FP,0.99
2467,URL_Q=25_FP,0.95
2468,URL_Q=25_FP,0.95
2469,URL_Q=25_FP,0.99
2470,URL_Q=25_FP,0.95
2471,URL_Q=25_FP,0.95
2472,URL_Q=25_FP,0.85
2473,URL_Q=25_FP,0.95
2474,URL_Q=25_FP,0.75
2475,URL_Q=25_FP,0.95
2476,URL_Q=25_FP,0.95
2477,URL_Q=25_FP,0.99
2478,URL_Q=25_FP,0.95
2479,URL_Q=25_FP,0.95
2480,URL_Q=25_FP,0.9
2481,URL_Q=25_FP,0.1
2482,URL_Q=25_FP,0.85
2483,URL_Q=25_FP,0.95
2484,URL_Q=25_FP,0.95
2485,URL_Q=25_FP,0.95
2486,URL_Q=25_FP,0.95
2487,URL_Q=25_FP,0.99
2488,URL_Q=25_FP,0.95
2489,URL_Q=25_FP,0.85
2490,URL_Q=25_FP,0.95
2491,URL_Q=25_FP,0.95
2492,URL_Q=25_FP,0.1
2493,URL_Q=25_FP,0.85
2494,URL_Q=25_FP,0.95
2495,URL_Q=25_FP,0.05
2496,URL_Q=25_FP,0.85
2497,URL_Q=25_FP,0.1
2498,URL_Q=25_FP,0.99
2499,URL_Q=25_FP,0.85
2500,URL_Q=25_FP,0.95
2501,URL_Q=25_FP,0.85
2502,URL_Q=25_FP,0.95
2503,URL_Q=25_FP,0.85
2504,URL_Q=25_FP,0.95
2505,URL_Q=25_FP,0.95
2506,URL_Q=25_FP,0.95
2507,URL_Q=25_FP,0.99
2508,URL_Q=25_FP,0.99
2509,URL_Q=25_FP,0.99
2510,URL_Q=25_FP,1.0
2511,URL_Q=25_FP,0.95
2512,URL_Q=25_FP,1.0
2513,URL_Q=25_FP,0.95
2514,URL_Q=25_FP,0.95
2515,URL_Q=25_FP,0.95
2516,URL_Q=25_FP,0.95
2517,URL_Q=25_FP,0.99
2518,URL_Q=25_FP,0.95
2519,URL_Q=25_FP,0.95
2520,URL_Q=25_FP,0.85
2521,URL_Q=25_FP,0.85
2522,URL_Q=25_FP,1.0
2523,URL_Q=25_FP,0.95
2524,URL_Q=25_FP,0.95
2525,URL_Q=25_FP,0.95
2526,URL_Q=25_FP,0.95
2527,URL_Q=25_FP,0.95
2528,URL_Q=25_FP,0.95
2529,URL_Q=25_FP,0.95
2530,URL_Q=25_FP,0.95
2531,URL_Q=25_FP,0.95
2532,URL_Q=25_FP,0.95
2533,URL_Q=25_FP,0.95
2534,URL_Q=25_FP,0.95
2535,URL_Q=25_FP,0.95
2536,URL_Q=25_FP,0.95
2537,URL_Q=25_FP,0.95
2538,URL_Q=25_FP,0.95
2539,URL_Q=25_FP,0.95
2540,URL_Q=25_FP,0.95
2541,URL_Q=25_FP,0.95
2542,URL_Q=25_FP,0.95
2543,URL_Q=25_FP,0.95
2544,URL_Q=25_FP,0.95
2545,URL_Q=25_FP,0.95
2546,URL_Q=25_FP,0.95
2547,URL_Q=25_FP,0.95
2548,URL_Q=25_FP,0.95
2549,URL_Q=25_FP,0.95
2550,URL_Q=25_FP,0.95
2551,URL_Q=25_FP,0.85
2552,URL_Q=25_FP,0.1
2553,URL_Q=25_FP,0.95
2554,URL_Q=25_FP,0.85
2555,URL_Q=25_FP,0.95
2556,URL_Q=25_FP,0.1
2557,URL_Q=25_FP,0.95
2558,URL_Q=25_FP,0.99
2559,URL_Q=25_FP,0.99
2560,URL_Q=25_FP,0.95
2561,URL_Q=25_FP,1.0
2562,URL_Q=25_FP,0.85
2563,URL_Q=25_FP,0.95
2564,URL_Q=25_FP,0.9
2565,URL_Q=25_FP,0.95
2566,URL_Q=25_FP,0.85
2567,URL_Q=25_FP,0.85
2568,URL_Q=25_FP,0.85
2569,URL_Q=25_FP,0.85
2570,URL_Q=25_FP,0.85
2571,URL_Q=25_FP,0.85
2572,URL_Q=25_FP,0.95
2573,URL_Q=25_FP,0.95
2574,URL_Q=25_FP,0.95
2575,URL_Q=25_FP,0.95
2576,URL_Q=25_FP,0.95
2577,URL_Q=25_FP,0.95
2578,URL_Q=25_FP,0.85
2579,URL_Q=25_FP,0.9
2580,URL_Q=25_FP,0.85
2581,URL_Q=25_FP,0.85
2582,URL_Q=25_FP,0.85
2583,URL_Q=25_FP,0.95
2584,URL_Q=25_FP,0.99
2585,URL_Q=25_FP,0.95
2586,URL_Q=25_FP,0.1
2587,URL_Q=25_FP,0.99
2588,URL_Q=25_FP,0.99
2589,URL_Q=25_FP,0.85
2590,URL_Q=25_FP,0.85
2591,URL_Q=25_FP,0.1
2592,URL_Q=25_FP,0.95
2593,URL_Q=25_FP,0.95
2594,URL_Q=25_FP,0.95
2595,URL_Q=25_FP,0.95
2596,URL_Q=25_FP,0.95
2597,URL_Q=25_FP,0.99
2598,URL_Q=25_FP,0.85
2599,URL_Q=25_FP,0.95
2600,URL_Q=25_FP,0.95
2601,URL_Q=25_FP,0.95
2602,URL_Q=25_FP,0.85
2603,URL_Q=25_FP,0.95
2604,URL_Q=25_FP,0.85
2605,URL_Q=25_FP,0.85
2606,URL_Q=25_FP,0.1
2607,URL_Q=25_FP,0.95
2608,URL_Q=25_FP,0.95
2609,URL_Q=25_FP,0.95
2610,URL_Q=25_FP,0.95
2611,URL_Q=25_FP,0.95
2612,URL_Q=25_FP,1.0
2613,URL_Q=25_FP,0.95
2614,URL_Q=25_FP,0.95
2615,URL_Q=25_FP,0.85
2616,URL_Q=25_FP,0.85
2617,URL_Q=25_FP,0.9
2618,URL_Q=25_FP,0.9
2619,URL_Q=25_FP,0.95
2620,URL_Q=25_FP,0.9
2621,URL_Q=25_FP,0.99
2622,URL_Q=25_FP,0.99
2623,URL_Q=25_FP,0.99
2624,URL_Q=25_FP,0.95
2625,URL_Q=25_FP,0.85
2626,URL_Q=25_FP,0.95
2627,URL_Q=25_FP,0.95
2628,URL_Q=25_FP,0.85
2629,URL_Q=25_FP,0.85
2630,URL_Q=25_FP,0.7
2631,URL_Q=25_FP,0.85
2632,URL_Q=25_FP,0.95
2633,URL_Q=25_FP,0.95
2634,URL_Q=25_FP,0.95
2635,URL_Q=25_FP,0.85
2636,URL_Q=25_FP,0.95
2637,URL_Q=25_FP,0.99
2638,URL_Q=25_FP,0.99
2639,URL_Q=25_FP,0.95
2640,URL_Q=25_FP,0.05
2641,URL_Q=25_FP,0.95
2642,URL_Q=25_FP,0.95
2643,URL_Q=25_FP,0.95
2644,URL_Q=25_FP,0.05
2645,URL_Q=25_FP,1.0
2646,URL_Q=25_FP,0.95
2647,URL_Q=25_FP,1.0
2648,URL_Q=25_FP,0.85
2649,URL_Q=25_FP,0.99
2650,URL_Q=25_FP,0.85
2651,URL_Q=25_FP,0.85
2652,URL_Q=25_FP,0.85
2653,URL_Q=25_FP,0.85
2654,URL_Q=25_FP,0.95
2655,URL_Q=25_FP,0.85
2656,URL_Q=25_FP,0.99
2657,URL_Q=25_FP,0.95
2658,URL_Q=25_FP,0.95
2659,URL_Q=25_FP,1.0
2660,URL_Q=25_FP,0.95
2661,URL_Q=25_FP,0.85
2662,URL_Q=25_FP,0.85
2663,URL_Q=25_FP,0.9
2664,URL_Q=25_FP,0.1
2665,URL_Q=25_FP,0.85
2666,URL_Q=25_FP,0.85
2667,URL_Q=25_FP,0.85
2668,URL_Q=25_FP,0.85
2669,URL_Q=25_FP,0.9
2670,URL_Q=25_FP,0.95
2671,URL_Q=25_FP,0.95
2672,URL_Q=25_FP,1.0
2673,URL_Q=25_FP,0.85
2674,URL_Q=25_FP,0.95
2675,URL_Q=25_FP,0.95
2676,URL_Q=25_FP,0.95
2677,URL_Q=25_FP,0.95
2678,URL_Q=25_FP,0.95
2679,URL_Q=25_FP,0.85
2680,URL_Q=25_FP,0.2
2681,URL_Q=25_FP,0.95
2682,URL_Q=25_FP,0.9
2683,URL_Q=25_FP,0.95
2684,URL_Q=25_FP,0.95
2685,URL_Q=25_FP,0.99
2686,URL_Q=25_FP,0.95
2687,URL_Q=25_FP,0.95
2688,URL_Q=25_FP,1.0
2689,URL_Q=25_FP,0.95
2690,URL_Q=25_FP,0.95
2691,URL_Q=25_FP,0.95
2692,URL_Q=25_FP,0.95
2693,URL_Q=25_FP,0.99
2694,URL_Q=25_FP,0.99
2695,URL_Q=25_FP,0.99
2696,URL_Q=25_FP,0.95
2697,URL_Q=25_FP,0.95
2698,URL_Q=25_FP,0.1
2699,URL_Q=25_FP,0.99
2700,URL_Q=25_FP,0.95
2701,URL_Q=25_FP,0.99
2702,URL_Q=25_FP,0.85
2703,URL_Q=25_FP,0.9
2704,URL_Q=25_FP,0.95
2705,URL_Q=25_FP,0.1
2706,URL_Q=25_FP,0.95
2707,URL_Q=25_FP,0.95
2708,URL_Q=25_FP,0.05
2709,URL_Q=25_FP,0.85
2710,URL_Q=25_FP,0.95
2711,URL_Q=25_FP,0.95
2712,URL_Q=25_FP,0.95
2713,URL_Q=25_FP,1.0
2714,URL_Q=25_FP,0.85
2715,URL_Q=25_FP,0.95
2716,URL_Q=25_FP,0.95
2717,URL_Q=25_FP,0.95
2718,URL_Q=25_FP,0.95
2719,URL_Q=25_FP,0.85
2720,URL_Q=25_FP,0.85
2721,URL_Q=25_FP,0.95
2722,URL_Q=25_FP,0.95
2723,URL_Q=25_FP,0.95
2724,URL_Q=25_FP,0.95
2725,URL_Q=25_FP,0.85
2726,URL_Q=25_FP,0.9
2727,URL_Q=25_FP,0.95
2728,URL_Q=25_FP,0.99
2729,URL_Q=25_FP,0.99
2730,URL_Q=25_FP,0.85
2731,URL_Q=25_FP,0.85
2732,URL_Q=25_FP,0.85
2733,URL_Q=25_FP,0.85
2734,URL_Q=25_FP,0.85
2735,URL_Q=25_FP,0.95
2736,URL_Q=25_FP,0.85
2737,URL_Q=25_FP,0.95
2738,URL_Q=25_FP,0.85
2739,URL_Q=25_FP,0.85
2740,URL_Q=25_FP,0.95
2741,URL_Q=25_FP,0.95
2742,URL_Q=25_FP,0.95
2743,URL_Q=25_FP,0.85
2744,URL_Q=25_FP,0.1
2745,URL_Q=25_FP,0.99
2746,URL_Q=25_FP,0.85
2747,URL_Q=25_FP,0.95
2748,URL_Q=25_FP,0.95
2749,URL_Q=25_FP,0.95
2750,URL_Q=25_FP,0.95
2751,URL_Q=25_FP,1.0
2752,URL_Q=25_FP,0.99
2753,URL_Q=25_FP,0.9
2754,URL_Q=25_FP,0.85
2755,URL_Q=25_FP,0.95
2756,URL_Q=25_FP,0.95
2757,URL_Q=25_FP,1.0
2758,URL_Q=25_FP,0.95
2759,URL_Q=25_FP,0.95
2760,URL_Q=25_FP,0.95
2761,URL_Q=25_FP,0.1
2762,URL_Q=25_FP,0.85
2763,URL_Q=25_FP,0.99
2764,URL_Q=25_FP,1.0
2765,URL_Q=25_FP,0.95
2766,URL_Q=25_FP,0.99
2767,URL_Q=25_FP,0.95
2768,URL_Q=25_FP,0.95
2769,URL_Q=25_FP,0.99
2770,URL_Q=25_FP,0.95
2771,URL_Q=25_FP,0.99
2772,URL_Q=25_FP,0.95
2773,URL_Q=25_FP,0.99
2774,URL_Q=25_FP,0.95
2775,URL_Q=25_FP,0.95
2776,URL_Q=25_FP,0.99
2777,URL_Q=25_FP,0.9
2778,URL_Q=25_FP,0.85
2779,URL_Q=25_FP,0.85
2780,URL_Q=25_FP,0.95
2781,URL_Q=25_FP,0.95
2782,URL_Q=25_FP,0.95
2783,URL_Q=25_FP,0.95
2784,URL_Q=25_FP,0.99
2785,URL_Q=25_FP,0.99
2786,URL_Q=25_FP,0.95
2787,URL_Q=25_FP,0.95
2788,URL_Q=25_FP,0.85
2789,URL_Q=25_FP,0.95
2790,URL_Q=25_FP,0.99
2791,URL_Q=25_FP,0.99
2792,URL_Q=25_FP,0.95
2793,URL_Q=25_FP,0.99
2794,URL_Q=25_FP,0.85
2795,URL_Q=25_FP,0.95
2796,URL_Q=25_FP,0.95
2797,URL_Q=25_FP,0.95
2798,URL_Q=25_FP,0.95
2799,URL_Q=25_FP,0.85
2800,URL_Q=25_FP,0.95
2801,URL_Q=25_FP,0.95
2802,URL_Q=25_FP,0.95
2803,URL_Q=25_FP,0.95
2804,URL_Q=25_FP,0.95
2805,URL_Q=25_FP,0.95
2806,URL_Q=25_FP,0.95
2807,URL_Q=25_FP,0.95
2808,URL_Q=25_FP,0.95
2809,URL_Q=25_FP,0.95
2810,URL_Q=25_FP,0.95
2811,URL_Q=25_FP,0.95
2812,URL_Q=25_FP,0.95
2813,URL_Q=25_FP,0.95
2814,URL_Q=25_FP,0.95
2815,URL_Q=25_FP,0.95
2816,URL_Q=25_FP,0.95
2817,URL_Q=25_FP,0.95
2818,URL_Q=25_FP,0.95
2819,URL_Q=25_FP,0.95
2820,URL_Q=25_FP,0.95
2821,URL_Q=25_FP,0.95
2822,URL_Q=25_FP,0.95
2823,URL_Q=25_FP,0.95
2824,URL_Q=25_FP,0.95
2825,URL_Q=25_FP,0.85
2826,URL_Q=25_FP,0.95
2827,URL_Q=25_FP,0.85
2828,URL_Q=25_FP,0.1
2829,URL_Q=25_FP,0.1
2830,URL_Q=25_FP,0.85
2831,URL_Q=25_FP,0.05
2832,URL_Q=25_FP,0.05
2833,URL_Q=25_FP,0.85
2834,URL_Q=25_FP,0.85
2835,URL_Q=25_FP,0.85
2836,URL_Q=25_FP,0.95
2837,URL_Q=25_FP,0.85
2838,URL_Q=25_FP,0.85
2839,URL_Q=25_FP,0.85
2840,URL_Q=25_FP,0.85
2841,URL_Q=25_FP,0.95
2842,URL_Q=25_FP,0.95
2843,URL_Q=25_FP,0.95
2844,URL_Q=25_FP,0.85
2845,URL_Q=25_FP,0.85
2846,URL_Q=25_FP,0.99
2847,URL_Q=25_FP,0.85
2848,URL_Q=25_FP,0.9
2849,URL_Q=25_FP,0.85
2850,URL_Q=25_FP,0.95
2851,URL_Q=25_FP,0.95
2852,URL_Q=25_FP,0.95
2853,URL_Q=25_FP,0.95
2854,URL_Q=25_FP,0.99
2855,URL_Q=25_FP,0.99
2856,URL_Q=25_FP,0.95
2857,URL_Q=25_FP,0.95
2858,URL_Q=25_FP,0.95
2859,URL_Q=25_FP,0.95
2860,URL_Q=25_FP,0.1
2861,URL_Q=25_FP,0.1
2862,URL_Q=25_FP,0.85
2863,URL_Q=25_FP,0.75
2864,URL_Q=25_FP,0.95
2865,URL_Q=25_FP,0.95
2866,URL_Q=25_FP,1.0
2867,URL_Q=25_FP,0.9
2868,URL_Q=25_FP,0.95
2869,URL_Q=25_FP,0.95
2870,URL_Q=25_FP,0.95
2871,URL_Q=25_FP,0.85
2872,URL_Q=25_FP,0.85
2873,URL_Q=25_FP,0.85
2874,URL_Q=25_FP,0.85
2875,URL_Q=25_FP,0.85
2876,URL_Q=25_FP,0.85
2877,URL_Q=25_FP,0.85
2878,URL_Q=25_FP,0.95
2879,URL_Q=25_FP,0.95
2880,URL_Q=25_FP,0.95
2881,URL_Q=25_FP,0.85
2882,URL_Q=25_FP,0.85
2883,URL_Q=25_FP,0.85
2884,URL_Q=25_FP,0.99
2885,URL_Q=25_FP,0.85
2886,URL_Q=25_FP,0.85
2887,URL_Q=25_FP,0.95
2888,URL_Q=25_FP,0.95
2889,URL_Q=25_FP,0.95
2890,URL_Q=25_FP,0.1
2891,URL_Q=25_FP,0.95
2892,URL_Q=25_FP,0.1
2893,URL_Q=25_FP,0.1
2894,URL_Q=25_FP,0.85
2895,URL_Q=25_FP,0.95
2896,URL_Q=25_FP,0.95
2897,URL_Q=25_FP,0.05
2898,URL_Q=25_FP,0.95
2899,URL_Q=25_FP,0.95
2900,URL_Q=25_FP,0.95
2901,URL_Q=25_FP,0.85
2902,URL_Q=25_FP,0.95
2903,URL_Q=25_FP,0.99
2904,URL_Q=25_FP,0.95
2905,URL_Q=25_FP,0.95
2906,URL_Q=25_FP,0.95
2907,URL_Q=25_FP,0.95
2908,URL_Q=25_FP,0.85
2909,URL_Q=25_FP,0.95
2910,URL_Q=25_FP,0.85
2911,URL_Q=25_FP,0.85
2912,URL_Q=25_FP,0.85
2913,URL_Q=25_FP,0.1
2914,URL_Q=25_FP,0.95
2915,URL_Q=25_FP,0.95
2916,URL_Q=25_FP,0.95
2917,URL_Q=25_FP,0.85
2918,URL_Q=25_FP,0.85
2919,URL_Q=25_FP,0.85
2920,URL_Q=25_FP,0.85
2921,URL_Q=25_FP,0.85
2922,URL_Q=25_FP,0.85
2923,URL_Q=25_FP,0.99
2924,URL_Q=25_FP,0.95
2925,URL_Q=25_FP,0.85
2926,URL_Q=25_FP,0.95
2927,URL_Q=25_FP,0.99
2928,URL_Q=25_FP,0.05
2929,URL_Q=25_FP,0.95
2930,URL_Q=25_FP,0.85
2931,URL_Q=25_FP,0.9
2932,URL_Q=25_FP,0.95
2933,URL_Q=25_FP,0.95
2934,URL_Q=25_FP,0.85
2935,URL_Q=25_FP,0.1
2936,URL_Q=25_FP,0.1
2937,URL_Q=25_FP,0.85
2938,URL_Q=25_FP,0.99
2939,URL_Q=25_FP,0.85
2940,URL_Q=25_FP,0.85
2941,URL_Q=25_FP,0.85
2942,URL_Q=25_FP,0.95
2943,URL_Q=25_FP,0.85
2944,URL_Q=25_FP,0.85
2945,URL_Q=25_FP,0.95
2946,URL_Q=25_FP,0.95
2947,URL_Q=25_FP,0.99
2948,URL_Q=25_FP,0.99
2949,URL_Q=25_FP,0.95
2950,URL_Q=25_FP,0.95
2951,URL_Q=25_FP,0.95
2952,URL_Q=25_FP,0.85
2953,URL_Q=25_FP,0.85
2954,URL_Q=25_FP,0.1
2955,URL_Q=25_FP,0.85
2956,URL_Q=25_FP,0.95
2957,URL_Q=25_FP,0.95
2958,URL_Q=25_FP,0.95
2959,URL_Q=25_FP,0.95
2960,URL_Q=25_FP,0.85
2961,URL_Q=25_FP,1.0
2962,URL_Q=25_FP,0.85
2963,URL_Q=25_FP,0.9
2964,URL_Q=25_FP,0.95
2965,URL_Q=25_FP,0.85
2966,URL_Q=25_FP,0.95
2967,URL_Q=25_FP,0.1
2968,URL_Q=25_FP,0.85
2969,URL_Q=25_FP,0.95
2970,URL_Q=25_FP,0.85
2971,URL_Q=25_FP,0.85
2972,URL_Q=25_FP,0.85
2973,URL_Q=25_FP,0.95
2974,URL_Q=25_FP,0.9
2975,URL_Q=25_FP,0.95
2976,URL_Q=25_FP,0.95
2977,URL_Q=25_FP,0.9
2978,URL_Q=25_FP,0.95
2979,URL_Q=25_FP,0.85
2980,URL_Q=25_FP,0.85
2981,URL_Q=25_FP,0.85
2982,URL_Q=25_FP,0.85
2983,URL_Q=25_FP,0.85
2984,URL_Q=25_FP,0.9
2985,URL_Q=25_FP,0.75
2986,URL_Q=25_FP,0.85
2987,URL_Q=25_FP,0.85
2988,URL_Q=25_FP,0.9
2989,URL_Q=25_FP,0.9
2990,URL_Q=25_FP,0.85
2991,URL_Q=25_FP,0.95
2992,URL_Q=25_FP,0.85
2993,URL_Q=25_FP,0.9
2994,URL_Q=25_FP,0.9
2995,URL_Q=25_FP,0.95
2996,URL_Q=25_FP,0.95
2997,URL_Q=25_FP,0.95
2998,URL_Q=25_FP,0.95
2999,URL_Q=25_FP,0.95
3000,URL_Q=25_FP,1.0
3001,URL_Q=25_FP,0.99
3002,URL_Q=25_FP,0.85
3003,URL_Q=25_FP,0.95
3004,URL_Q=25_FP,0.1
3005,URL_Q=25_FP,0.85
3006,URL_Q=25_FP,0.85
3007,URL_Q=25_FP,0.85
3008,URL_Q=25_FP,0.05
3009,URL_Q=25_FP,0.85
3010,URL_Q=25_FP,0.85
3011,URL_Q=25_FP,0.9
3012,URL_Q=25_FP,0.95
3013,URL_Q=25_FP,0.99
3014,URL_Q=25_FP,0.99
3015,URL_Q=25_FP,0.85
3016,URL_Q=25_FP,1.0
3017,URL_Q=25_FP,0.85
3018,URL_Q=25_FP,0.85
3019,URL_Q=25_FP,0.1
3020,URL_Q=25_FP,0.85
3021,URL_Q=25_FP,0.1
3022,URL_Q=25_FP,0.95
3023,URL_Q=25_FP,0.75
